sensor_reading,noise_level,rolling_avg,reading_diff,pga,snr,p_wave_detected,ttf_seconds
5.72,0.2,6.28,0.08,0.95,19.61,1,15
2.6,0.31,2.58,0.07,1.03,21.81,1,15
4.97,0.1,4.81,0.05,0.98,16.92,1,9
3.73,0.46,3.24,0.16,0.77,19.55,1,12
4.28,0.1,4.41,0.13,0.25,23.24,1,10
5.36,0.35,5.29,0.09,0.79,16.43,1,18
3.53,0.29,3.53,0.04,1.01,17.32,1,17
3.08,0.3,3.09,0.17,0.63,15.19,1,17
3.25,0.38,3.45,0.12,0.87,13.2,1,19
5.58,0.44,5.32,0.02,0.73,4.83,1,15
5.55,0.48,5.22,0.07,0.59,1.86,1,18
5.35,0.69,4.79,0.02,0.82,10.13,1,16
4.72,0.19,4.38,0.09,0.92,21.71,1,16
5.03,0.03,4.92,0.06,0.59,22.02,1,15
3.71,0.44,3.55,0.17,0.83,18.31,1,18
6.17,0.27,6.08,0.09,0.61,17.99,1,18
7.36,0.09,7.59,0.13,1.12,14.02,1,15
5.54,0.13,5.55,0.04,0.95,7.1,1,17
5.93,0.17,6.38,0.11,0.72,10.79,1,12
4.11,0.3,4.52,0.15,0.68,14.18,1,11
4.59,0.4,4.61,0.17,0.63,9.08,1,14
4.44,0.1,4.23,0.13,1.29,14.78,1,13
4.42,0.23,4.6,0.16,0.76,13.32,1,12
5.21,0.46,5.49,0.16,0.54,15.07,1,13
5.65,0.09,6.27,0.16,0.95,13.69,1,18
4.66,0.42,4.88,0.12,0.84,11.91,1,16
5.8,0.45,5.83,0.18,0.74,8.3,1,13
5.32,0.32,5.38,0.08,0.49,17.17,1,18
5.63,0.26,6.26,0.18,0.66,23.92,1,11
4.14,0.46,4.16,0.11,0.91,20.97,1,20
4.99,0.3,4.85,0.18,0.57,17.38,1,18
5.45,0.34,5.31,0.11,0.8,14.09,1,18
5.06,0.03,5.11,0.11,0.4,9.51,1,10
4.57,0.36,4.1,0.1,0.74,25.1,1,18
4.7,-0.16,4.24,0.09,0.81,18.49,1,16
5.15,0.47,5.17,0.1,1.19,25.06,1,25
4.19,0.6,3.8,0.18,0.79,16.8,1,11
3.18,0.14,3.25,0.16,1.04,9.93,1,15
5.66,0.5,5.52,0.07,1.04,15.24,1,16
4.46,0.18,4.61,0.14,0.9,18.11,1,12
7.68,0.7,7.73,0.08,0.57,19.56,1,22
4.5,0.52,4.27,0.02,0.62,19.53,1,19
4.83,0.21,5.07,0.05,0.83,15.03,1,15
3.22,0.54,3.71,0.07,0.73,10.53,1,15
4.6,0.37,4.44,0.05,0.93,12.37,1,15
4.36,0.35,4.78,0.11,0.8,2.94,1,10
4.48,0.18,4.19,0.11,0.92,7.07,1,16
4.53,0.03,4.58,0.14,1.08,8.73,1,14
4.78,0.37,4.78,0.1,0.95,19.35,1,14
6.28,1.05,6.18,0.07,0.56,22.6,1,12
6.05,0.59,5.93,0.17,0.58,11.77,1,10
5.76,0.49,5.47,0.02,0.99,15.02,1,21
6.58,-0.31,6.54,0.1,0.85,21.69,1,13
6.27,0.38,6.26,0.01,0.96,10.3,1,21
5.39,0.26,5.21,0.06,1.0,17.25,1,18
4.51,0.15,4.32,0.13,0.57,11.25,1,10
5.25,0.54,5.17,0.12,0.84,17.28,1,20
7.48,0.32,7.57,0.1,0.84,16.32,1,16
4.96,0.25,4.68,0.16,1.08,19.04,1,17
4.56,0.34,4.66,0.18,0.68,12.27,1,11
5.47,-0.05,5.45,0.11,0.56,25.06,1,14
4.45,0.16,4.28,0.03,0.75,17.11,1,14
4.36,0.14,4.63,0.09,1.08,27.72,1,19
5.9,0.21,5.92,0.04,0.88,21.76,1,16
6.15,0.58,5.91,0.18,1.05,9.22,1,17
5.33,0.05,5.2,0.12,0.88,13.97,1,16
3.53,0.07,4.03,0.08,0.67,17.67,1,10
5.36,0.25,5.61,0.04,0.54,14.02,1,9
4.92,0.03,4.59,0.18,0.54,11.93,1,17
5.42,0.11,5.46,0.1,0.87,14.82,1,17
4.78,0.36,5.28,0.15,0.78,14.07,1,18
5.37,0.31,5.43,0.05,0.94,15.58,1,17
4.55,-0.05,4.87,0.21,0.56,13.23,1,12
4.89,0.34,4.82,0.09,0.95,14.35,1,21
3.29,0.37,3.47,0.12,1.05,14.12,1,21
4.19,0.24,4.0,0.11,0.81,16.34,1,15
6.66,0.37,6.64,0.16,0.81,20.69,1,13
5.4,0.31,4.91,-0.02,0.85,17.03,1,17
5.44,0.51,5.75,0.15,0.74,11.55,1,14
5.6,0.51,5.81,0.06,1.0,6.0,1,11
6.85,0.3,6.67,0.12,1.07,22.46,1,20
4.14,0.2,3.51,-0.0,0.79,22.84,1,12
3.85,0.48,3.49,0.1,0.72,17.47,1,17
4.75,-0.02,5.24,0.11,1.07,10.68,1,13
5.31,0.2,5.82,0.13,0.97,14.14,1,20
5.11,0.39,4.79,0.03,0.85,10.48,1,13
4.86,0.02,4.46,0.08,0.66,5.7,1,13
5.04,0.22,4.71,0.04,0.83,10.27,1,13
3.77,0.34,3.75,0.14,0.79,20.43,1,20
5.23,0.42,4.88,0.14,0.61,23.97,1,13
5.79,0.49,5.77,0.16,0.69,12.55,1,8
4.14,0.49,4.06,0.1,0.51,16.08,1,17
6.33,0.45,6.58,0.06,0.74,14.69,1,20
6.08,0.57,6.17,0.07,0.58,16.5,1,12
5.24,0.02,5.28,0.08,0.44,11.39,1,17
6.58,0.55,6.93,0.15,0.68,13.67,1,16
6.21,0.19,6.44,0.1,0.46,19.78,1,12
5.73,0.5,6.02,0.1,0.58,12.13,1,18
5.14,0.31,5.24,0.05,0.99,19.02,1,17
4.32,0.34,4.43,0.03,0.79,19.35,1,12
5.68,0.14,5.93,0.17,1.15,19.37,1,22
5.47,0.58,5.28,-0.05,0.85,12.6,1,15
5.75,0.27,6.02,0.05,0.81,17.8,1,16
7.1,0.5,7.38,0.14,0.69,9.54,1,13
4.91,0.28,4.48,0.07,0.97,6.76,1,12
5.23,0.62,5.13,0.25,0.95,19.22,1,13
7.33,0.05,6.89,0.05,1.08,13.6,1,16
3.86,0.51,4.09,0.06,0.62,17.49,1,16
6.45,0.52,6.33,0.17,0.72,8.46,1,16
4.72,0.42,4.41,0.11,1.04,3.47,1,11
4.34,0.49,4.6,0.09,1.08,15.79,1,10
5.4,0.27,5.24,0.03,0.82,12.52,1,16
5.3,0.26,5.01,0.08,0.64,15.37,1,16
4.24,0.62,4.47,0.16,0.92,14.1,1,11
5.72,0.28,6.39,0.1,0.98,13.01,1,11
5.95,0.48,6.19,0.06,0.62,20.43,1,10
4.21,0.35,4.68,0.18,0.7,9.62,1,15
6.15,0.35,6.1,0.0,0.8,10.49,1,12
5.51,0.65,5.68,0.1,0.77,7.66,1,14
4.17,0.57,4.18,0.14,0.74,7.68,1,16
6.28,0.28,6.37,0.13,0.69,14.94,1,17
4.31,0.67,4.17,0.13,0.81,17.52,1,21
4.28,0.15,4.27,0.2,0.89,11.89,1,19
3.95,0.41,3.39,0.11,0.66,20.05,1,14
4.84,0.26,5.07,0.17,0.71,14.03,1,17
4.93,0.06,5.33,0.12,1.28,18.08,1,20
5.17,0.11,4.99,0.09,1.02,6.11,1,8
5.74,0.41,6.18,0.02,0.92,12.69,1,15
4.79,0.36,5.49,0.06,0.69,9.82,1,16
5.48,-0.01,5.21,0.04,0.61,11.4,1,16
3.83,0.62,3.52,0.07,0.93,11.29,1,11
3.83,0.44,3.63,0.04,0.62,9.67,1,12
5.52,-0.21,5.31,0.02,1.16,21.44,1,16
6.94,0.32,6.81,0.1,0.92,15.97,1,15
3.7,0.22,3.39,0.03,0.69,10.0,1,23
3.72,0.16,3.79,0.11,0.83,9.15,1,16
5.47,0.55,5.92,0.08,1.0,18.55,1,16
4.88,0.3,5.1,0.04,0.96,16.58,1,19
3.23,0.23,2.89,0.12,0.84,9.26,1,10
4.77,0.09,4.38,0.06,0.53,13.9,1,10
5.29,0.61,6.03,0.08,0.61,11.44,1,13
4.75,0.05,5.73,0.11,0.92,14.38,1,16
4.32,0.25,3.88,0.08,0.94,9.76,1,15
5.35,0.26,4.95,0.13,0.27,15.01,1,11
5.93,0.28,6.37,0.07,0.67,15.3,1,11
5.2,0.41,5.51,0.11,0.95,13.67,1,24
5.51,0.39,5.68,0.11,0.39,10.36,1,10
6.96,0.61,7.05,0.08,0.16,10.81,1,8
5.47,0.29,5.34,0.11,0.74,10.25,1,19
4.35,0.22,4.54,0.17,0.89,25.76,1,19
3.54,0.52,3.37,0.1,1.17,11.93,1,14
5.99,0.19,5.95,0.15,0.66,7.69,1,11
4.61,0.58,4.78,0.05,0.75,12.56,1,11
6.7,-0.02,6.92,0.06,0.82,20.09,1,17
4.22,0.05,4.44,0.06,-0.09,15.46,1,13
4.88,0.45,4.64,0.1,0.86,9.0,1,16
4.64,0.31,5.0,0.06,0.83,20.75,1,13
5.88,0.43,5.94,0.1,0.95,6.53,1,18
6.49,0.14,6.99,0.05,0.52,20.87,1,16
5.44,0.36,5.37,0.12,0.76,12.22,1,15
6.34,0.28,6.67,0.18,0.59,14.45,1,16
4.85,0.11,4.6,0.11,1.03,17.8,1,14
5.39,0.23,5.13,0.11,0.53,11.8,1,11
3.41,-0.04,2.95,0.15,0.58,15.62,1,17
5.03,0.19,5.3,0.12,0.86,25.02,1,17
5.12,0.41,4.57,0.05,0.64,12.29,1,10
6.87,0.24,6.48,0.13,0.47,20.34,1,10
5.7,0.61,5.84,0.0,1.26,8.67,1,15
5.09,0.58,4.77,0.06,1.04,14.64,1,18
5.93,0.44,5.48,0.15,0.45,2.2,1,12
4.58,0.43,4.6,0.09,0.96,17.45,1,16
3.75,0.02,4.21,0.14,0.67,15.12,1,13
4.28,0.45,4.46,0.12,0.74,11.44,1,18
4.58,0.51,5.15,0.1,0.96,6.4,1,16
5.28,0.38,4.79,0.13,0.72,13.82,1,16
3.31,0.31,3.33,0.05,0.81,11.15,1,18
5.17,0.08,4.47,0.14,0.68,18.43,1,12
5.91,0.33,5.7,0.01,0.82,7.97,1,20
5.71,0.51,6.05,0.08,0.81,19.69,1,16
5.27,0.32,5.22,0.11,0.75,17.19,1,14
4.5,0.19,4.37,0.13,1.07,8.51,1,14
4.06,0.55,4.33,0.04,0.87,23.65,1,15
5.64,0.16,5.86,0.05,0.79,8.4,1,19
2.88,0.51,2.43,0.08,0.77,24.04,1,17
5.15,0.75,5.42,0.19,0.83,8.58,1,16
4.79,0.2,5.08,0.04,0.93,14.81,1,13
3.93,0.34,3.82,0.01,0.4,10.09,1,13
5.81,0.4,5.9,0.15,0.93,17.82,1,18
5.36,0.35,4.66,0.13,1.11,12.93,1,16
6.88,0.19,6.95,0.14,0.97,7.26,1,13
2.72,0.18,2.69,0.15,0.91,16.83,1,15
5.0,0.29,4.96,0.12,0.92,16.42,1,13
4.67,-0.04,5.23,0.08,1.03,18.68,1,17
5.59,0.5,5.38,0.19,0.88,14.31,1,18
4.91,0.57,4.81,0.05,0.75,11.27,1,14
5.11,0.17,5.2,0.08,0.92,14.53,1,20
6.53,0.07,6.65,0.14,1.01,18.2,1,14
5.85,0.4,5.9,0.01,0.64,20.22,1,15
6.07,0.34,5.77,0.16,1.11,17.98,1,19
5.01,0.45,4.71,0.13,0.99,9.65,1,17
2.0,0.25,2.73,0.22,0.91,8.67,1,13
7.41,-0.18,7.34,0.06,0.59,22.79,1,11
4.38,0.38,4.4,0.15,0.95,20.42,1,19
4.28,0.27,3.97,0.1,0.78,19.7,1,16
6.91,0.16,7.02,0.12,0.95,9.27,1,14
6.23,0.3,5.95,0.15,1.04,5.93,1,17
5.82,0.21,5.74,0.2,0.7,21.55,1,13
5.31,0.6,5.54,0.14,0.62,23.78,1,15
4.93,0.31,4.57,0.1,0.84,21.92,1,14
4.34,0.21,4.5,0.17,0.58,14.82,1,15
5.19,0.32,5.61,0.04,0.98,25.86,1,22
5.72,0.35,6.0,0.12,0.76,9.85,1,17
6.54,0.52,6.88,0.02,0.67,16.26,1,19
5.09,0.19,4.93,0.11,0.81,14.96,1,14
5.86,0.03,6.03,0.15,0.73,13.04,1,13
4.39,-0.25,3.89,0.16,0.84,19.31,1,14
4.29,0.27,4.62,0.02,1.43,6.07,1,13
5.64,0.54,5.89,-0.02,0.82,17.73,1,17
5.71,0.55,5.68,0.04,0.84,18.64,1,15
5.11,-0.06,5.13,0.06,1.08,12.54,1,16
4.2,0.3,4.66,0.08,0.9,17.93,1,17
3.6,0.2,3.38,0.08,0.85,12.75,1,19
4.95,0.32,4.87,0.06,0.71,17.53,1,19
5.04,-0.13,5.25,0.08,0.75,14.32,1,11
4.54,0.05,4.35,0.05,0.83,13.71,1,12
4.35,0.19,4.2,0.04,1.07,13.28,1,19
7.03,0.4,7.21,0.13,0.63,6.74,1,11
4.85,-0.02,4.95,0.04,0.59,16.27,1,17
4.91,0.2,4.66,0.2,0.6,20.53,1,13
5.16,0.23,4.91,0.12,0.72,9.33,1,17
5.45,0.28,5.43,0.11,0.89,17.27,1,18
6.82,0.34,6.97,0.12,0.88,11.68,1,20
4.66,0.27,5.24,0.02,0.85,8.9,1,14
6.17,0.16,6.29,-0.02,0.48,19.24,1,11
2.79,0.48,2.54,0.06,0.78,17.37,1,11
6.66,0.25,6.81,0.11,0.76,11.1,1,17
4.73,-0.09,4.35,0.08,0.71,22.56,1,15
6.16,0.43,6.38,0.08,0.81,17.77,1,12
3.53,0.29,3.77,0.14,0.74,18.63,1,9
4.89,0.48,4.4,0.11,1.17,20.23,1,18
5.26,-0.03,5.28,0.02,1.01,16.86,1,15
4.35,0.53,3.78,0.05,0.87,9.83,1,18
5.85,0.47,5.83,0.1,0.72,7.31,1,6
5.2,0.52,5.82,0.06,0.91,4.11,1,17
5.4,0.19,5.55,0.05,0.67,6.3,1,12
6.26,0.26,6.54,0.01,0.79,16.26,1,17
3.45,0.31,3.06,0.12,0.7,10.78,1,15
5.89,0.04,5.93,0.16,0.53,2.98,1,18
4.58,0.47,3.91,0.09,1.03,19.03,1,15
6.59,-0.0,7.19,0.15,0.81,12.14,1,11
5.22,0.26,5.87,0.09,0.87,16.6,1,11
4.26,0.09,4.39,0.09,0.83,12.32,1,16
2.98,0.47,3.23,0.04,0.42,19.32,1,14
6.63,0.46,6.1,0.07,0.62,21.33,1,22
6.47,0.11,6.53,0.01,0.7,2.97,1,15
4.87,0.19,5.16,0.08,1.03,13.48,1,13
5.91,0.5,5.75,0.08,0.69,12.33,1,13
4.76,0.29,4.67,0.15,0.76,10.41,1,8
5.14,0.15,5.12,0.06,0.89,18.89,1,10
5.75,0.24,5.69,0.12,0.9,18.89,1,18
3.39,0.14,3.62,0.1,0.79,21.45,1,16
4.78,0.28,4.45,0.17,0.83,19.14,1,20
7.11,0.12,6.85,0.11,0.98,29.78,1,18
6.16,0.1,6.51,0.1,0.94,12.39,1,12
5.57,0.37,5.2,0.1,0.68,7.14,1,14
4.33,0.05,4.41,0.13,0.46,3.77,1,14
5.62,0.48,5.35,0.1,0.43,14.4,1,14
6.3,0.49,6.26,0.12,0.91,15.36,1,20
5.08,0.48,4.5,0.1,0.34,20.29,1,9
5.83,0.32,5.88,0.13,1.05,12.74,1,13
4.28,0.35,4.48,0.1,0.5,10.09,1,11
4.04,0.48,3.27,0.08,0.69,21.03,1,13
6.94,0.3,7.61,0.05,0.82,14.0,1,13
5.74,0.49,6.17,0.13,0.78,14.55,1,15
3.68,0.36,3.4,0.13,0.63,13.93,1,12
5.24,0.06,5.31,0.04,0.91,7.81,1,16
3.81,0.39,4.0,0.1,0.76,12.37,1,14
5.25,0.18,4.56,0.13,0.71,13.57,1,16
4.62,0.41,4.52,0.06,0.68,8.87,1,13
3.41,0.51,3.3,0.08,0.82,20.19,1,16
4.09,0.42,4.07,0.13,0.69,11.8,1,13
4.3,0.34,4.42,0.15,0.82,9.65,1,16
5.84,0.38,6.25,0.15,0.73,13.35,1,16
4.9,0.74,4.27,0.07,0.48,15.43,1,14
5.47,0.13,5.66,0.16,0.77,9.58,1,16
4.84,0.18,5.41,0.06,0.99,1.77,1,13
3.0,-0.06,2.89,0.09,0.53,20.58,1,17
6.01,0.32,5.83,0.11,0.49,7.82,1,16
5.11,0.43,5.23,0.06,1.02,8.51,1,16
4.81,0.33,4.28,0.12,0.85,18.32,1,13
6.39,-0.21,6.65,0.06,0.83,17.83,1,15
5.35,0.37,5.77,0.09,0.77,13.6,1,17
4.98,0.33,5.48,0.09,0.87,18.17,1,13
5.48,0.17,5.34,0.1,1.08,15.97,1,20
4.44,0.1,4.92,0.12,0.63,13.8,1,10
6.19,0.17,6.24,0.02,0.88,6.95,1,16
6.01,0.27,5.64,0.04,0.77,10.87,1,16
6.3,0.6,6.46,0.08,1.07,13.11,1,19
5.65,0.07,5.28,0.04,0.63,15.98,1,9
6.46,0.61,6.39,0.05,0.97,16.35,1,14
6.39,0.27,5.97,0.15,0.76,9.12,1,13
4.95,0.52,5.01,0.07,0.36,16.54,1,12
5.1,0.34,5.2,0.17,0.95,18.09,1,18
5.16,0.21,5.03,0.18,0.86,18.6,1,18
4.5,-0.09,3.9,0.04,0.86,12.64,1,18
4.44,0.19,4.07,0.05,0.69,26.36,1,22
4.26,-0.16,4.47,0.08,0.92,17.68,1,20
2.41,0.44,3.02,0.11,0.81,6.35,1,12
5.61,0.45,5.22,0.06,0.89,18.43,1,15
6.73,0.19,7.07,0.06,0.59,8.4,1,12
5.84,0.14,5.52,0.14,0.81,22.28,1,16
4.73,0.33,5.3,0.15,1.17,19.06,1,18
5.56,0.07,5.44,0.16,0.97,12.18,1,16
4.4,0.39,5.04,0.04,0.93,11.32,1,21
4.84,0.3,4.78,0.1,0.84,11.71,1,13
5.68,0.32,5.76,0.15,0.62,9.69,1,12
5.72,0.49,5.42,0.11,0.66,19.65,1,14
6.1,0.47,6.06,0.14,0.69,19.46,1,20
5.73,0.15,5.8,0.09,0.82,23.55,1,20
3.5,0.49,3.63,0.17,0.96,22.0,1,16
3.27,0.54,3.53,0.11,0.72,16.46,1,20
5.74,0.29,5.48,0.11,0.97,25.16,1,19
5.73,0.26,5.64,0.07,1.09,17.98,1,16
6.0,0.44,6.59,0.12,1.06,18.18,1,18
4.25,0.49,4.28,0.06,0.89,14.66,1,10
4.8,0.27,4.67,0.11,0.81,17.13,1,12
6.12,0.32,6.47,0.06,0.82,12.65,1,18
3.07,0.22,2.45,0.12,0.63,16.12,1,21
5.99,0.6,6.71,0.13,0.65,3.66,1,14
5.51,0.67,5.53,0.07,0.63,9.6,1,17
4.83,0.7,4.39,0.07,0.61,7.16,1,18
5.1,0.34,5.12,0.02,0.63,21.8,1,15
4.99,0.22,5.24,0.12,1.01,15.49,1,15
5.11,0.59,5.79,0.15,0.79,19.2,1,16
5.76,0.42,5.9,0.1,0.59,12.86,1,16
4.51,0.34,4.39,0.07,0.64,18.96,1,9
4.15,0.12,3.9,0.06,0.61,13.35,1,13
4.82,0.04,4.74,0.11,0.9,11.73,1,14
5.1,0.44,5.62,0.16,0.44,20.71,1,8
5.37,0.41,5.88,0.06,0.79,15.32,1,17
5.31,0.46,5.84,0.12,0.86,13.1,1,9
6.18,0.3,6.4,0.1,0.8,13.77,1,7
5.09,0.24,4.76,0.1,0.8,9.55,1,20
4.25,0.37,4.44,0.05,0.91,16.4,1,9
4.56,0.35,4.32,0.02,0.96,12.56,1,13
6.07,0.22,5.62,0.17,0.58,13.69,1,11
6.2,0.15,5.87,0.03,0.51,14.23,1,15
2.92,0.53,2.88,0.12,1.21,16.72,1,11
4.03,0.29,3.95,0.12,1.05,20.41,1,24
6.67,0.06,6.37,0.06,0.68,15.65,1,16
3.73,0.18,3.61,0.05,1.06,11.51,1,17
4.94,0.11,5.0,0.08,0.98,14.83,1,18
5.46,0.57,5.47,0.08,0.83,10.97,1,16
3.24,0.28,3.13,0.03,1.0,26.34,1,16
4.1,0.29,3.95,0.05,0.7,13.71,1,14
6.96,0.25,7.24,0.07,0.54,18.77,1,13
4.19,0.19,3.76,0.11,0.55,25.73,1,17
4.83,0.27,4.69,0.13,0.83,22.12,1,20
3.97,0.46,4.46,0.1,0.7,14.46,1,13
5.46,0.54,5.78,0.1,0.87,17.06,1,7
7.67,0.44,7.35,0.05,1.1,15.47,1,15
4.83,0.44,4.86,0.08,1.17,22.82,1,13
4.47,0.3,4.11,0.1,0.9,9.83,1,18
4.07,0.22,4.34,0.06,0.78,22.48,1,17
3.45,0.34,3.33,0.09,0.75,17.85,1,16
2.86,0.06,3.37,0.13,0.9,22.31,1,12
3.7,0.51,3.61,0.19,0.92,15.83,1,19
6.08,0.16,6.24,0.08,0.76,16.52,1,14
4.37,0.35,4.17,0.07,0.21,21.98,1,11
3.3,-0.0,3.55,0.18,1.1,9.73,1,20
3.56,0.57,3.25,0.05,0.65,22.62,1,16
4.99,0.3,5.01,0.08,0.8,17.14,1,14
4.52,0.56,4.5,0.12,0.73,13.63,1,16
5.74,0.26,5.85,0.11,0.64,16.3,1,15
4.96,-0.08,5.26,0.11,0.9,14.47,1,17
5.65,0.75,5.69,0.11,0.85,19.88,1,16
6.54,0.54,6.13,0.04,0.43,16.93,1,10
5.88,0.25,5.63,0.08,0.57,8.81,1,12
4.65,-0.06,4.52,0.11,1.24,12.52,1,14
3.33,0.45,3.49,0.09,1.02,19.83,1,25
3.96,0.43,3.78,0.09,0.83,11.08,1,14
6.03,-0.09,5.89,0.19,0.5,13.83,1,13
5.98,0.2,5.97,0.16,1.03,18.76,1,19
4.91,0.66,5.11,0.12,0.87,20.91,1,15
5.08,0.56,5.57,0.12,0.84,13.13,1,15
4.72,-0.02,4.35,0.09,0.83,4.33,1,9
3.89,0.22,3.6,0.07,1.26,10.18,1,17
5.28,0.09,5.47,0.14,0.68,24.7,1,11
5.63,0.79,6.09,0.09,0.63,14.93,1,16
3.12,0.14,3.51,0.07,0.81,20.51,1,19
6.16,0.49,6.55,-0.03,1.01,7.61,1,16
5.91,0.16,5.62,0.07,0.5,9.69,1,8
5.82,0.32,6.07,0.12,0.56,23.1,1,18
5.77,0.18,6.38,0.04,0.6,16.71,1,15
4.65,0.17,4.54,0.07,1.1,28.65,1,17
5.45,0.32,4.91,0.08,0.92,15.92,1,10
4.41,0.39,4.51,0.1,0.84,15.7,1,15
5.24,0.27,5.26,0.05,0.6,15.88,1,10
3.55,0.77,3.39,0.04,0.97,13.68,1,21
6.01,0.39,5.69,0.02,0.9,17.38,1,14
6.71,0.46,6.28,0.04,0.64,6.04,1,13
5.49,0.14,5.67,0.02,0.5,16.12,1,15
5.18,0.23,4.86,0.15,0.89,18.7,1,18
4.86,0.6,4.83,0.0,0.72,14.53,1,20
6.74,0.26,6.62,0.08,0.93,15.02,1,19
4.97,0.21,5.15,0.12,0.48,20.71,1,14
3.61,0.03,3.91,0.07,0.59,16.77,1,13
5.3,0.43,4.7,0.06,0.46,14.69,1,16
4.67,0.35,4.7,0.08,0.93,8.19,1,13
4.89,-0.16,4.47,0.14,0.59,13.03,1,6
4.44,0.38,4.23,0.04,0.83,17.76,1,10
4.84,0.33,4.71,0.13,0.79,20.47,1,15
5.59,0.25,5.74,0.15,0.94,20.47,1,18
5.17,0.13,5.29,0.11,0.67,5.6,1,14
5.16,0.24,5.25,0.11,0.6,11.15,1,18
5.64,0.62,5.4,0.16,0.91,12.01,1,13
5.16,0.03,5.27,0.2,1.1,17.74,1,22
5.56,0.12,4.75,0.17,0.9,23.67,1,16
6.18,-0.02,6.17,0.11,0.41,16.04,1,16
4.47,0.57,4.24,0.1,0.87,25.7,1,18
5.57,0.33,5.83,0.15,1.04,14.49,1,17
5.42,0.48,5.19,0.14,0.57,22.09,1,17
4.45,0.4,4.2,0.13,0.7,11.69,1,12
6.42,0.29,6.53,0.07,1.13,3.98,1,9
5.3,0.25,4.66,0.07,0.85,16.67,1,12
3.4,0.31,3.47,0.13,0.74,20.45,1,11
5.44,0.39,5.47,0.12,0.74,19.69,1,15
3.59,-0.19,2.82,0.09,1.02,19.18,1,20
5.14,0.43,4.73,0.08,0.95,13.04,1,15
4.64,0.11,5.31,0.17,1.14,16.35,1,16
7.59,0.35,8.21,0.17,0.71,11.41,1,18
3.72,0.12,3.59,0.06,0.83,13.37,1,15
5.34,0.13,6.08,0.18,0.64,15.3,1,13
6.03,0.52,5.91,0.17,0.79,14.47,1,14
5.48,0.36,5.43,0.04,0.73,16.52,1,11
4.75,0.01,4.42,0.17,0.86,17.98,1,17
3.38,0.16,3.35,0.08,1.08,15.74,1,19
5.54,0.24,5.29,0.16,0.9,28.01,1,13
4.18,0.59,4.45,0.11,1.04,9.61,1,11
5.66,0.35,5.95,0.03,0.86,5.92,1,16
5.43,0.17,5.92,0.14,0.78,13.94,1,17
5.31,0.53,5.03,0.07,0.89,18.06,1,12
5.25,0.35,5.79,0.17,0.66,6.51,1,18
4.54,0.78,4.71,0.08,0.86,21.57,1,15
3.2,0.71,2.49,-0.02,0.88,16.77,1,14
3.7,0.33,3.71,0.17,0.82,8.1,1,16
5.22,0.43,5.26,0.0,0.52,12.66,1,10
4.81,0.04,4.76,0.05,0.75,23.25,1,21
4.82,0.29,4.48,0.07,0.93,9.31,1,16
4.75,0.15,4.95,0.12,0.94,10.55,1,17
4.25,0.3,4.47,0.03,0.74,19.52,1,15
6.77,-0.02,6.49,0.12,0.69,16.3,1,15
4.93,0.31,5.12,0.14,0.96,20.38,1,11
5.39,0.03,5.05,0.07,0.73,18.62,1,14
5.2,0.41,5.55,0.1,1.01,27.21,1,18
5.33,0.17,4.93,0.13,0.95,10.09,1,17
5.48,0.31,5.27,-0.01,0.51,17.02,1,16
5.25,0.39,5.04,0.11,0.88,12.06,1,19
5.27,0.17,5.03,0.03,0.6,9.93,1,13
4.28,0.58,4.55,0.07,0.72,11.89,1,13
4.18,0.62,4.5,0.0,0.72,14.37,1,14
4.86,0.25,4.79,0.05,1.09,12.97,1,15
5.81,0.1,6.2,0.09,0.73,24.11,1,14
4.68,0.43,4.42,0.09,1.1,14.62,1,16
5.2,0.55,5.19,0.12,0.83,18.66,1,16
4.51,0.24,3.78,0.12,1.37,13.29,1,21
4.76,0.35,4.87,0.11,0.59,14.49,1,14
5.33,0.63,5.41,0.07,1.01,21.78,1,16
4.16,0.05,4.62,0.12,0.87,18.49,1,15
4.68,0.57,4.37,0.05,0.77,24.23,1,19
3.3,0.09,3.51,0.07,0.61,14.14,1,12
3.76,0.13,3.41,0.11,0.96,9.96,1,14
5.67,0.23,5.7,0.18,0.57,14.8,1,10
4.23,0.36,4.33,0.01,0.87,10.05,1,17
5.99,0.26,6.39,0.11,1.26,11.31,1,11
3.81,0.4,3.79,0.06,0.71,12.42,1,10
6.75,0.02,6.42,0.18,1.08,24.88,1,16
4.44,-0.05,4.02,0.02,0.85,16.75,1,11
5.21,-0.11,5.14,0.11,0.87,13.35,1,15
5.83,0.4,5.93,0.11,0.78,14.88,1,16
4.62,-0.02,5.15,0.06,0.62,6.32,1,15
6.13,-0.06,6.59,0.17,0.67,13.23,1,12
4.7,-0.0,4.16,0.1,1.05,16.17,1,10
6.99,0.04,7.12,0.13,0.88,19.7,1,16
5.64,0.37,5.75,0.13,1.0,19.8,1,18
5.98,0.08,6.03,0.13,1.08,5.2,1,19
5.51,0.13,5.96,0.08,1.11,16.85,1,17
3.61,0.41,3.42,0.09,0.94,19.21,1,11
5.11,0.05,4.89,0.11,0.87,19.23,1,21
5.59,0.41,5.41,0.1,0.97,18.72,1,18
2.33,0.07,2.44,0.12,1.17,10.13,1,18
3.45,0.28,3.07,0.24,0.33,16.44,1,15
5.25,0.35,4.69,0.13,0.58,20.22,1,11
5.38,0.56,5.96,0.12,0.67,12.49,1,13
4.84,0.24,4.71,0.07,0.95,14.46,1,15
5.04,0.28,5.64,0.13,0.76,14.04,1,15
