sensor_reading,noise_level,rolling_avg,reading_diff,pga,snr,p_wave_detected,ttf_seconds
4.99,0.19,5.27,0.15,0.63,17.12,1,10
3.61,0.36,4.21,0.05,0.74,17.39,1,18
-1.45,0.95,-1.11,0.04,-0.24,10.25,0,0
2.92,0.02,2.99,0.12,0.76,13.02,1,14
-0.36,0.65,-0.23,0.02,0.15,4.97,0,0
1.24,0.81,1.24,0.04,-0.26,-0.13,0,0
5.57,0.54,5.37,0.15,0.98,12.98,1,17
0.04,0.86,-0.12,0.02,-0.2,7.31,0,0
3.44,0.22,2.82,0.08,1.27,17.33,1,17
4.21,0.39,4.7,0.08,0.85,15.64,1,14
2.56,0.97,2.68,-0.06,-0.06,-3.85,0,0
5.61,0.34,5.45,0.09,0.75,11.4,1,15
2.44,0.88,2.78,-0.02,-0.11,6.65,0,0
4.83,0.21,5.07,0.05,0.83,15.03,1,15
5.47,0.27,5.66,0.11,1.0,21.41,1,18
3.33,0.38,4.02,0.08,1.14,23.42,1,15
4.82,0.1,4.64,0.12,0.57,25.94,1,16
4.28,0.2,4.36,0.11,0.66,5.11,1,12
4.14,0.21,3.65,-0.0,0.64,11.03,1,15
4.76,0.2,5.42,0.01,0.53,12.78,1,17
0.67,0.65,0.16,-0.1,-0.35,4.15,0,0
0.27,1.0,0.49,0.01,0.17,-2.85,0,0
2.59,0.85,2.52,0.02,0.07,-5.62,0,0
1.45,0.4,1.31,-0.05,-0.1,9.47,0,0
5.51,0.39,6.07,0.14,0.78,16.87,1,14
2.66,0.96,2.42,0.07,0.08,3.24,0,0
4.47,0.17,4.91,0.17,0.53,11.97,1,14
0.1,0.43,0.24,0.01,0.37,0.09,0,0
-0.54,0.7,-0.73,0.07,-0.28,9.64,0,0
5.23,0.31,4.65,0.1,0.88,16.25,1,17
5.31,0.53,5.03,0.07,0.89,18.06,1,12
4.13,0.59,4.03,0.04,0.56,10.0,1,15
5.96,-0.0,6.06,0.1,0.81,6.2,1,14
6.07,0.39,5.63,0.17,0.97,15.38,1,16
0.41,0.9,0.25,-0.01,0.38,2.08,0,0
3.85,0.48,3.49,0.1,0.72,17.47,1,17
4.89,0.36,5.51,0.18,0.74,16.28,1,12
0.94,1.0,0.78,-0.01,0.07,10.77,0,0
4.69,0.33,4.73,-0.02,0.96,17.63,1,14
-0.34,0.63,-0.58,0.01,0.22,15.09,0,0
0.33,0.94,0.06,0.03,-0.05,1.59,0,0
1.77,0.78,2.02,0.01,0.2,1.2,0,0
4.54,0.33,4.49,0.08,1.2,11.66,1,14
5.86,0.39,6.16,0.06,1.07,4.38,1,14
0.78,0.97,0.72,-0.0,-0.12,-0.73,0,0
2.58,0.51,2.63,0.06,-0.09,-2.52,0,0
4.95,0.22,4.51,0.15,0.92,17.43,1,14
4.8,0.19,4.16,-0.01,0.61,17.33,1,18
6.07,0.75,6.13,0.15,0.83,17.26,1,20
0.41,0.39,0.35,-0.01,0.03,7.6,0,0
6.01,0.62,5.38,0.06,0.71,15.91,1,16
-1.46,1.1,-1.56,-0.04,0.48,-1.04,0,0
1.37,0.45,1.27,0.02,-0.08,0.54,0,0
6.42,0.33,6.6,0.12,0.74,11.65,1,12
7.19,0.2,6.62,0.08,0.72,11.74,1,10
-0.93,0.82,-0.67,0.05,0.01,-5.13,0,0
3.56,0.48,3.55,0.13,0.86,9.45,1,13
4.12,0.36,3.96,0.05,0.91,11.81,1,10
4.57,0.25,4.32,0.1,0.62,15.36,1,10
3.66,-0.19,4.06,0.04,0.62,24.1,1,14
0.93,0.89,0.97,-0.03,0.23,5.83,0,0
-0.16,1.05,-0.62,0.01,0.26,3.79,0,0
5.0,0.21,4.39,0.09,1.23,11.68,1,19
2.33,0.85,1.99,0.04,0.06,-1.97,0,0
0.01,0.73,0.31,-0.05,0.13,6.64,0,0
4.88,-0.0,4.48,0.09,0.72,18.38,1,17
-0.6,0.91,-0.41,0.06,0.08,1.03,0,0
4.59,0.28,4.64,0.02,0.82,25.62,1,14
0.34,0.93,0.16,0.05,0.1,-1.74,0,0
1.09,0.75,0.91,0.06,0.22,1.74,0,0
-0.29,0.64,0.26,0.19,0.08,5.56,0,0
0.23,0.79,-0.49,0.02,-0.43,-2.14,0,0
0.28,0.43,0.27,0.06,0.24,1.56,0,0
5.95,0.39,6.42,0.15,0.97,16.1,1,17
-0.56,0.61,-0.78,0.08,0.47,0.67,0,0
5.86,0.03,6.03,0.15,0.73,13.04,1,13
0.85,0.58,0.84,-0.01,-0.09,3.69,0,0
1.34,0.62,1.14,0.01,-0.1,-0.82,0,0
6.04,0.45,6.28,0.12,0.95,15.37,1,17
3.24,0.37,3.17,0.19,0.89,16.38,1,17
0.59,1.17,0.52,0.07,-0.14,-12.9,0,0
5.05,0.15,4.57,0.14,1.15,14.33,1,17
4.22,0.35,4.06,0.1,0.79,10.94,1,19
5.3,0.31,5.12,-0.01,0.78,14.77,1,16
6.41,0.48,6.31,0.15,0.83,11.59,1,13
3.64,0.47,4.12,0.09,0.87,20.63,1,17
-0.53,0.35,-0.36,-0.02,-0.27,-0.98,0,0
0.5,0.56,0.49,0.06,0.18,12.68,0,0
4.6,0.25,5.03,0.11,0.9,17.1,1,23
5.52,0.52,5.37,0.1,0.67,13.83,1,17
4.35,0.23,4.28,0.08,0.79,13.45,1,12
4.33,0.76,3.92,0.14,0.55,10.36,1,17
1.2,1.01,1.28,-0.01,0.06,4.71,0,0
4.35,0.23,4.18,0.09,0.74,13.94,1,14
6.78,0.33,7.02,0.15,0.56,10.15,1,13
5.12,0.33,4.71,0.03,0.75,10.56,1,16
6.64,0.65,6.49,0.11,0.91,20.68,1,17
5.71,0.6,5.75,0.08,0.93,17.98,1,14
0.7,1.11,-0.02,0.02,-0.02,3.86,0,0
4.57,0.51,4.73,0.14,0.8,12.16,1,14
4.61,0.72,4.98,0.13,0.67,9.21,1,12
0.31,0.95,0.26,-0.02,-0.15,6.15,0,0
5.54,0.35,5.33,0.14,0.62,16.22,1,13
0.74,0.66,1.02,0.01,0.16,-2.7,0,0
-0.61,0.72,-0.85,0.05,0.21,4.35,0,0
6.16,0.35,6.12,0.11,1.02,9.94,1,15
2.06,0.58,2.32,0.02,0.4,2.12,0,0
-0.22,1.22,-0.33,0.04,-0.04,0.91,0,0
1.36,1.16,1.88,0.05,0.09,-0.57,0,0
0.55,0.98,1.15,0.06,-0.26,7.4,0,0
4.62,-0.09,4.68,0.11,1.33,16.0,1,19
-0.89,0.86,-1.36,0.08,0.26,3.14,0,0
3.88,0.75,3.23,0.02,0.91,14.15,1,14
6.23,0.2,5.95,0.13,0.92,9.41,1,20
-1.41,0.89,-1.32,-0.02,0.27,-2.13,0,0
-0.19,0.84,-0.29,-0.09,-0.25,-4.22,0,0
6.44,0.43,6.56,0.16,1.24,22.35,1,19
0.49,0.9,0.81,0.06,0.18,-6.66,0,0
3.94,0.4,4.33,0.21,0.96,13.67,1,18
5.49,0.72,5.81,0.11,1.0,15.4,1,17
-0.11,0.61,-0.58,0.11,0.24,1.11,0,0
4.36,0.26,4.15,0.08,0.74,16.64,1,11
7.07,0.38,7.39,0.15,0.9,12.83,1,18
4.26,0.01,4.45,0.16,0.65,13.37,1,13
4.0,0.59,4.35,0.12,0.91,7.07,1,16
0.21,0.71,-0.01,0.01,0.46,10.33,0,0
-0.06,0.74,-0.09,-0.01,0.04,-3.89,0,0
0.37,0.95,0.77,-0.05,0.33,-1.89,0,0
1.28,0.98,1.34,-0.01,0.03,3.75,0,0
0.33,0.87,0.28,0.1,0.12,2.58,0,0
0.98,0.53,1.35,0.07,0.16,0.73,0,0
6.0,0.47,6.11,0.07,0.85,13.82,1,12
-0.23,0.64,-0.2,-0.02,0.26,-3.37,0,0
-1.41,0.71,-1.33,0.03,-0.09,-0.3,0,0
5.7,0.55,6.09,0.17,0.99,11.33,1,16
-0.17,0.53,-0.43,0.01,-0.07,9.12,0,0
-0.15,0.82,-0.69,0.1,-0.13,7.8,0,0
0.33,1.1,0.36,0.02,0.18,2.79,0,0
4.03,0.29,4.12,0.04,0.54,6.02,1,11
2.02,0.94,2.37,0.07,-0.35,0.47,0,0
0.81,0.6,0.31,0.04,-0.29,2.74,0,0
0.09,0.68,0.49,0.08,-0.16,-1.68,0,0
0.58,1.07,0.81,0.02,-0.12,-1.86,0,0
2.4,0.27,2.01,0.07,0.74,27.4,1,20
2.03,0.76,1.85,-0.03,0.16,14.17,0,0
4.74,0.66,4.91,0.07,0.79,16.6,1,14
0.96,1.23,0.81,-0.05,-0.15,6.03,0,0
-0.04,1.17,-0.1,0.05,-0.14,-0.02,0,0
1.02,0.6,0.88,-0.01,-0.18,-0.59,0,0
1.82,1.26,2.08,0.02,0.11,-2.88,0,0
4.95,0.51,4.98,0.1,0.63,20.34,1,15
6.0,0.22,5.81,0.23,0.7,13.1,1,16
5.26,0.4,5.4,0.08,1.0,16.57,1,16
0.56,0.73,1.19,-0.04,0.4,1.95,0,0
4.03,0.65,3.59,0.05,1.21,8.5,1,14
6.23,0.47,6.14,0.05,0.61,14.34,1,16
1.37,0.69,1.12,-0.09,-0.05,0.91,0,0
6.5,0.47,7.04,0.07,0.56,16.03,1,12
0.99,0.71,1.04,-0.04,0.1,-0.14,0,0
-0.32,0.59,-0.8,0.02,-0.23,-3.02,0,0
-0.34,0.94,-0.4,0.02,-0.2,-2.9,0,0
5.43,0.48,5.59,0.01,0.44,21.47,1,17
5.88,0.66,5.71,0.12,0.75,9.73,1,16
5.36,0.16,5.46,0.08,0.3,15.47,1,12
1.26,0.82,1.42,-0.06,-0.21,2.23,0,0
-0.26,0.33,-0.12,-0.03,-0.1,6.38,0,0
-0.54,0.86,0.07,0.06,0.22,2.98,0,0
-0.36,0.66,-0.79,0.03,0.09,0.76,0,0
7.01,0.35,7.07,0.08,0.8,15.97,1,10
5.9,0.45,6.17,0.07,0.88,15.92,1,15
4.59,0.05,4.68,0.09,0.73,22.16,1,13
-1.17,1.07,-0.86,0.03,0.29,2.34,0,0
0.39,0.45,0.42,0.05,0.47,-1.56,0,0
4.99,0.39,4.64,0.17,0.95,17.22,1,13
-0.08,1.08,0.32,0.06,-0.07,2.74,0,0
2.6,0.46,3.0,0.16,1.21,13.26,1,19
1.19,0.54,1.57,-0.05,0.12,10.74,0,0
1.23,1.02,0.97,0.05,-0.18,16.09,0,0
1.13,0.8,1.34,0.04,0.08,4.69,0,0
6.12,0.41,6.27,0.05,0.97,6.0,1,17
0.59,0.96,0.46,0.01,-0.29,-1.65,0,0
4.57,0.31,4.86,0.12,0.96,19.7,1,11
4.06,0.15,4.26,0.22,1.17,7.3,1,22
4.27,0.21,4.86,0.04,1.2,10.24,1,15
0.69,0.57,0.66,-0.08,-0.11,9.24,0,0
0.94,0.41,1.42,0.11,-0.1,-0.95,0,0
-0.82,0.52,-1.19,0.06,0.17,6.9,0,0
4.74,0.38,4.89,0.15,0.95,18.01,1,18
0.17,1.04,0.05,0.09,0.02,7.06,0,0
3.63,0.33,3.22,0.07,1.09,6.72,1,17
-0.13,0.65,-0.42,-0.03,0.0,4.91,0,0
-0.2,0.5,-0.19,0.06,-0.1,3.31,0,0
0.79,0.3,0.49,-0.05,0.17,2.68,0,0
4.12,0.04,4.16,0.04,0.98,9.15,1,18
1.02,0.84,0.93,0.06,0.24,1.53,0,0
4.56,0.44,4.45,0.1,0.86,17.17,1,19
-1.06,0.78,-1.57,-0.01,0.14,-1.61,0,0
0.51,0.81,0.44,-0.04,0.25,9.92,0,0
3.35,0.19,2.9,0.09,0.66,13.08,1,13
0.78,0.89,0.92,0.01,-0.07,-1.65,0,0
-0.77,0.84,-1.41,0.02,-0.26,2.07,0,0
5.93,0.76,6.54,0.13,0.43,16.7,1,13
5.82,-0.02,5.7,0.12,0.73,16.69,1,22
6.39,0.27,5.97,0.15,0.76,9.12,1,13
0.9,0.84,1.25,0.04,0.42,6.05,0,0
1.12,0.69,1.05,-0.01,-0.07,-3.11,0,0
2.7,0.66,2.55,-0.09,0.01,1.68,0,0
1.03,0.71,0.7,0.01,-0.02,-4.45,0,0
1.36,0.68,1.62,-0.07,-0.06,-4.18,0,0
0.93,0.77,1.05,-0.06,0.21,13.27,0,0
2.11,0.84,2.65,0.01,0.26,2.34,0,0
3.08,0.68,2.96,-0.03,-0.21,-5.26,0,0
5.95,0.35,5.55,0.02,0.82,17.4,1,17
-1.01,0.73,-1.02,-0.02,-0.19,4.42,0,0
0.08,1.11,0.37,-0.12,0.14,10.8,0,0
4.84,0.24,4.71,0.07,0.95,14.46,1,15
2.15,0.38,1.59,-0.05,0.31,4.92,0,0
1.39,0.55,1.15,-0.04,0.25,7.78,0,0
0.66,0.89,0.63,0.04,-0.05,2.99,0,0
5.9,0.31,6.3,0.09,0.68,10.93,1,15
-0.56,0.75,-0.22,-0.01,-0.17,2.72,0,0
1.87,0.73,1.56,0.04,0.16,-2.0,0,0
0.85,0.89,0.93,0.03,0.03,9.49,0,0
-0.12,0.6,-0.16,-0.01,0.42,7.87,0,0
2.03,0.79,1.88,-0.05,0.26,4.45,0,0
1.05,0.74,1.35,0.06,0.2,0.46,0,0
1.51,0.72,1.52,0.02,0.27,7.18,0,0
-0.31,0.63,-0.76,-0.02,0.22,1.67,0,0
6.81,0.72,6.7,0.03,0.74,19.61,1,16
5.26,0.37,5.38,0.12,0.87,12.95,1,13
0.87,0.88,0.63,0.03,0.1,4.87,0,0
-0.55,0.72,-0.65,-0.02,-0.18,-1.68,0,0
5.07,0.86,5.22,0.15,1.06,12.97,1,17
-1.88,0.63,-1.72,0.04,0.09,5.38,0,0
5.72,0.31,5.49,0.02,0.65,17.25,1,10
4.0,0.21,3.84,0.14,0.79,11.89,1,17
4.97,0.1,4.99,0.06,0.84,19.65,1,15
0.82,0.91,0.34,0.13,0.24,0.91,0,0
-0.11,0.6,-0.39,-0.01,-0.05,4.49,0,0
6.71,0.76,6.73,0.1,0.87,12.61,1,10
-0.74,0.85,-0.45,0.08,0.22,9.91,0,0
-0.23,0.73,0.01,0.05,0.1,9.27,0,0
-0.09,0.85,-0.17,-0.03,-0.09,-1.81,0,0
3.65,0.11,3.51,0.09,0.87,14.57,1,11
4.92,0.67,5.58,0.09,0.85,20.77,1,11
1.38,0.84,1.75,-0.02,-0.1,8.13,0,0
0.05,0.42,-0.09,-0.05,0.19,8.06,0,0
0.96,0.44,0.51,-0.04,0.05,11.91,0,0
2.34,0.75,2.19,-0.06,0.03,4.99,0,0
5.45,0.08,5.07,0.06,0.69,13.51,1,17
6.66,0.25,6.81,0.11,0.76,11.1,1,17
6.23,0.32,6.02,0.07,0.75,14.0,1,12
4.89,-0.02,4.78,0.1,0.9,12.28,1,14
-1.23,0.74,-0.96,-0.03,0.38,-0.52,0,0
6.29,0.14,6.52,0.04,0.93,12.74,1,16
3.31,0.68,3.04,0.1,-0.02,8.88,0,0
0.39,0.63,0.84,0.04,0.08,-3.49,0,0
4.2,0.65,4.22,0.1,0.56,8.9,1,13
6.91,0.17,6.41,0.17,0.89,15.84,1,17
5.03,0.32,4.47,0.1,0.79,15.58,1,19
-1.34,0.76,-1.28,0.04,0.14,5.32,0,0
6.08,0.23,5.98,0.11,0.37,18.98,1,14
0.64,0.74,0.29,0.05,-0.28,7.16,0,0
0.05,1.01,-0.25,-0.02,-0.16,5.33,0,0
0.01,0.71,-0.29,0.03,0.16,15.42,0,0
0.23,0.54,0.74,0.0,0.09,7.9,0,0
4.91,0.57,4.81,0.05,0.75,11.27,1,14
-0.91,1.1,-0.75,-0.04,0.33,2.76,0,0
5.79,0.56,5.78,0.03,0.84,22.98,1,20
1.38,1.19,1.46,0.13,0.44,6.27,0,0
5.79,0.5,5.62,0.06,0.73,12.91,1,17
5.6,0.22,5.87,0.06,0.64,15.87,1,16
0.88,0.58,1.17,-0.06,0.05,7.54,0,0
0.43,0.79,0.32,0.06,0.09,5.51,0,0
6.28,0.48,6.6,0.11,1.17,19.16,1,17
-0.01,0.7,0.14,0.04,0.01,-2.15,0,0
5.33,0.28,5.72,0.11,0.54,16.93,1,8
6.16,0.55,6.01,0.01,0.84,21.7,1,19
3.08,0.34,2.98,0.21,0.75,14.4,1,15
4.19,0.2,4.52,0.23,0.66,17.91,1,17
0.3,0.79,0.7,0.02,0.23,7.93,0,0
-0.46,0.96,-0.87,-0.04,-0.13,9.63,0,0
4.21,0.75,4.46,0.05,0.51,11.78,1,17
-0.91,0.65,-1.04,0.11,-0.3,-0.19,0,0
-1.08,0.94,-0.38,0.03,-0.09,1.04,0,0
-0.61,0.89,-0.36,0.06,0.2,10.07,0,0
3.52,0.31,4.15,0.16,0.95,8.32,1,11
7.08,0.31,6.97,0.13,0.4,8.56,1,9
0.29,1.08,0.08,-0.05,0.02,-3.76,0,0
5.07,0.38,4.98,0.1,0.52,15.05,1,12
5.12,0.34,4.91,0.05,0.71,13.75,1,13
0.36,0.76,0.34,-0.07,0.26,2.45,0,0
0.38,0.89,0.77,-0.02,-0.24,-3.54,0,0
-0.02,0.66,0.21,0.0,-0.16,2.35,0,0
-0.55,0.81,-0.45,0.1,0.01,8.94,0,0
5.4,0.32,6.13,0.15,0.61,22.67,1,17
0.93,0.7,0.83,0.01,0.02,10.86,0,0
0.52,0.71,0.59,-0.01,0.26,-0.07,0,0
-0.63,0.82,-0.57,-0.03,-0.32,6.2,0,0
4.01,0.67,3.75,0.07,0.67,25.86,1,11
5.51,-0.14,5.13,0.14,0.93,13.32,1,15
5.81,0.37,5.87,0.14,0.92,14.82,1,14
5.01,0.56,5.23,0.17,0.78,10.44,1,18
3.17,1.11,2.96,-0.04,0.13,7.97,0,0
0.45,1.02,0.39,-0.05,0.09,7.84,0,0
3.12,0.2,2.95,0.08,1.13,6.19,1,19
0.7,0.95,1.02,-0.03,-0.09,6.06,0,0
1.11,0.75,1.41,-0.0,0.16,5.54,0,0
0.8,0.5,0.68,0.1,0.13,-1.6,0,0
1.2,0.9,1.3,-0.09,-0.06,-1.59,0,0
0.54,0.92,0.4,-0.07,0.28,5.0,0,0
-1.1,0.75,-0.57,0.01,0.2,2.44,0,0
0.79,0.99,0.43,0.01,-0.1,2.26,0,0
-0.57,1.07,-0.48,0.02,0.06,4.31,0,0
-0.02,0.66,-0.15,0.11,0.01,4.53,0,0
0.22,0.93,-0.02,-0.05,-0.23,3.86,0,0
4.14,0.42,3.74,0.11,0.73,10.59,1,12
0.19,0.58,0.39,-0.01,-0.08,6.9,0,0
6.02,0.46,6.66,0.12,0.81,20.48,1,15
7.95,0.12,8.51,0.03,0.71,6.61,1,9
0.88,0.82,0.87,-0.04,0.29,5.1,0,0
4.98,0.33,5.48,0.09,0.87,18.17,1,13
6.39,0.34,6.6,0.2,0.71,9.14,1,13
0.87,0.82,0.65,0.0,0.07,-0.51,0,0
6.91,0.35,6.96,0.21,0.9,16.77,1,14
5.98,0.45,5.88,0.15,0.72,13.55,1,9
0.68,0.72,0.86,-0.02,0.06,8.36,0,0
4.1,0.83,3.45,0.13,0.85,18.46,1,17
-0.13,0.79,-0.54,-0.03,0.3,-3.88,0,0
0.52,1.0,0.37,-0.04,-0.24,3.15,0,0
5.91,0.25,6.0,0.11,0.93,13.78,1,21
-2.49,0.68,-2.59,0.0,-0.11,3.64,0,0
5.58,0.41,5.3,0.12,0.73,13.3,1,13
4.72,-0.07,4.65,0.06,0.95,14.26,1,13
-1.03,0.53,-1.53,-0.01,0.45,-1.48,0,0
3.64,0.22,3.7,0.17,0.72,11.4,1,15
1.61,0.66,1.71,0.05,0.44,-1.47,0,0
1.45,1.1,1.68,-0.02,-0.09,0.3,0,0
3.54,-0.06,3.46,0.05,0.55,17.98,1,13
0.49,0.74,0.89,0.01,0.27,10.88,0,0
1.65,0.81,1.87,0.04,-0.14,7.5,0,0
1.95,0.84,1.75,-0.02,0.08,0.85,0,0
1.05,1.04,0.98,-0.02,0.08,-9.57,0,0
5.42,0.35,5.53,0.11,0.73,11.98,1,7
4.01,0.42,3.92,0.12,1.07,17.04,1,11
6.49,0.26,6.36,0.12,1.05,15.15,1,18
0.4,0.96,0.55,0.04,0.39,4.84,0,0
1.1,0.62,1.16,-0.0,-0.07,9.52,0,0
4.37,0.22,4.12,0.15,1.03,26.44,1,11
5.36,0.25,5.61,0.04,0.54,14.02,1,9
4.61,0.19,4.76,0.1,0.91,6.88,1,17
1.99,0.75,1.9,0.01,-0.1,-2.42,0,0
0.46,0.49,0.36,-0.06,0.27,13.66,0,0
0.15,0.86,-0.06,0.02,0.01,6.61,0,0
0.48,0.88,0.53,0.0,0.16,12.8,0,0
0.75,0.77,1.41,0.0,0.08,4.58,0,0
1.14,0.89,1.37,-0.05,0.02,9.57,0,0
4.31,0.37,3.93,0.16,0.68,12.13,1,12
5.09,0.22,5.13,0.03,0.69,22.5,1,13
0.59,0.9,1.03,-0.05,0.08,8.05,0,0
-0.3,0.71,-0.4,0.02,0.19,9.12,0,0
0.56,0.4,0.57,0.01,0.08,6.07,0,0
-0.88,0.99,-0.41,-0.03,-0.18,7.97,0,0
7.1,0.5,7.38,0.14,0.69,9.54,1,13
0.17,0.78,-0.02,0.12,0.18,11.84,0,0
-1.21,1.07,-1.47,-0.03,-0.14,7.45,0,0
4.87,0.28,5.05,0.13,0.85,10.51,1,13
4.85,0.59,4.69,0.09,0.78,10.86,1,14
0.88,1.15,1.26,-0.02,-0.11,3.35,0,0
4.92,0.14,4.75,0.05,0.69,15.53,1,14
0.81,0.6,0.51,-0.03,-0.0,5.41,0,0
7.11,0.29,7.24,0.12,1.16,14.04,1,19
6.12,0.37,6.24,0.11,1.11,24.2,1,18
5.68,0.16,6.1,0.05,0.6,15.2,1,12
0.31,0.98,0.41,0.07,0.18,-0.54,0,0
5.74,0.26,5.85,0.11,0.64,16.3,1,15
0.46,1.05,0.74,-0.02,0.15,5.59,0,0
-0.23,0.93,-0.26,0.03,0.01,7.58,0,0
4.52,0.4,4.55,0.07,0.78,26.36,1,16
6.81,0.18,7.14,0.17,0.63,17.77,1,16
5.47,0.02,5.09,0.09,0.76,20.19,1,16
4.56,0.09,4.8,0.13,0.56,15.21,1,12
0.26,0.74,0.33,0.06,-0.09,3.24,0,0
1.57,0.87,2.42,-0.02,0.25,3.87,0,0
4.53,0.5,4.5,0.06,0.57,16.88,1,10
5.47,0.13,5.66,0.16,0.77,9.58,1,16
1.42,0.46,1.74,-0.04,-0.27,5.62,0,0
2.37,0.91,1.91,-0.08,0.23,0.9,0,0
3.22,0.19,3.59,0.1,0.64,11.94,1,17
3.82,-0.02,4.14,0.12,0.63,17.52,1,12
3.57,0.35,3.65,0.11,1.03,11.61,1,15
0.07,0.49,0.16,-0.05,-0.1,16.54,0,0
-0.34,0.99,-0.37,0.0,-0.05,5.25,0,0
4.49,0.34,4.28,0.09,0.79,16.92,1,18
2.12,1.15,2.14,0.14,-0.28,2.64,0,0
4.92,0.42,4.79,0.21,0.67,11.69,1,13
4.86,0.18,5.19,0.06,0.74,26.72,1,7
0.48,0.93,0.0,0.01,0.25,-3.13,0,0
1.21,0.85,1.56,0.02,-0.11,3.29,0,0
-0.01,1.07,0.01,0.0,0.25,6.32,0,0
-0.15,1.05,-0.15,-0.01,-0.22,-1.07,0,0
3.89,0.38,4.03,0.1,0.84,11.91,1,12
1.11,1.32,1.26,-0.01,0.17,3.24,0,0
5.88,0.2,5.28,0.1,1.1,24.69,1,18
3.37,0.27,2.86,0.09,0.96,14.01,1,16
3.52,0.31,3.8,0.05,1.02,16.4,1,15
0.68,0.5,0.52,-0.09,0.23,-0.24,0,0
5.06,0.58,5.0,0.11,1.0,15.48,1,16
3.66,0.25,3.81,0.13,0.81,13.02,1,18
-0.94,0.74,-1.06,0.02,0.46,4.06,0,0
5.37,0.12,4.97,0.17,0.52,16.82,1,16
5.28,0.45,5.55,0.05,0.72,8.38,1,11
1.02,1.04,0.86,0.03,0.11,-1.45,0,0
5.02,0.21,4.55,0.12,1.4,21.45,1,18
4.66,0.34,4.56,0.08,0.58,21.74,1,13
-0.04,0.89,0.11,0.07,0.5,-0.43,0,0
1.15,0.92,0.99,-0.03,-0.31,3.21,0,0
5.48,-0.04,5.65,0.05,0.59,12.09,1,20
6.1,0.03,5.95,0.11,0.54,17.45,1,12
0.68,0.75,0.88,0.01,0.17,7.28,0,0
-0.74,0.68,-0.59,0.01,-0.26,2.73,0,0
5.18,0.2,5.21,0.13,0.78,4.96,1,11
0.16,0.52,0.86,0.07,0.24,-8.76,0,0
-0.12,0.67,0.02,0.09,0.05,-1.07,0,0
3.42,0.27,3.86,0.15,0.65,11.61,1,16
5.77,0.21,6.01,0.18,0.45,15.43,1,6
0.25,0.83,0.05,-0.03,-0.22,10.84,0,0
5.09,0.28,5.23,0.24,0.89,16.25,1,18
4.98,0.41,4.81,0.13,0.52,19.07,1,6
6.8,0.39,6.47,0.17,0.81,13.0,1,12
-0.69,0.8,-0.61,0.01,0.37,7.25,0,0
0.64,0.78,0.61,-0.01,-0.02,9.17,0,0
4.56,0.53,5.31,0.14,0.69,9.22,1,14
1.57,0.22,1.82,0.01,-0.34,7.83,0,0
-0.34,0.85,-0.26,-0.03,0.18,8.18,0,0
7.54,0.51,6.92,0.13,0.97,23.52,1,12
4.88,0.29,5.12,0.18,0.96,23.09,1,21
4.39,0.17,4.46,0.09,0.85,14.4,1,16
1.56,0.37,1.41,-0.04,0.02,-2.77,0,0
-0.34,1.28,-0.15,0.09,0.11,3.02,0,0
5.56,-0.14,6.06,0.05,1.07,16.91,1,23
1.28,1.44,0.9,-0.08,0.1,1.44,0,0
5.35,0.17,5.03,0.05,0.5,10.37,1,15
-0.11,0.94,-0.24,-0.01,0.3,12.12,0,0
5.95,0.18,5.51,0.07,0.77,16.94,1,17
4.11,0.26,4.19,-0.01,1.19,11.11,1,20
4.79,0.1,4.69,0.07,0.85,9.94,1,20
0.44,0.86,1.18,0.05,0.15,-5.96,0,0
5.3,0.43,4.7,0.06,0.46,14.69,1,16
1.79,0.52,1.81,0.05,0.06,8.34,0,0
5.56,0.43,5.52,0.19,0.71,7.25,1,11
-0.97,0.67,-0.56,0.01,0.4,0.4,0,0
5.88,-0.01,6.03,0.09,0.78,13.47,1,18
2.39,0.82,2.37,0.1,0.25,7.53,0,0
-0.92,0.81,-0.62,0.05,0.2,0.26,0,0
-1.01,0.63,-0.85,-0.09,-0.04,3.99,0,0
-0.08,0.85,-0.7,-0.06,0.02,2.72,0,0
5.07,0.34,4.84,0.1,1.04,11.46,1,14
1.85,1.18,1.56,0.02,0.05,19.48,0,0
4.14,0.12,4.12,0.07,1.04,12.87,1,16
0.97,0.75,0.84,-0.04,-0.16,-2.64,0,0
3.99,0.09,4.08,0.15,0.94,9.52,1,16
4.11,0.37,3.9,0.1,1.01,17.85,1,21
-0.78,0.57,-0.01,0.04,0.18,3.4,0,0
-1.16,1.03,-1.15,0.04,-0.24,15.23,0,0
5.17,0.3,4.83,0.06,1.0,16.88,1,18
6.41,0.23,6.19,0.15,0.95,23.64,1,8
-0.11,0.64,-0.33,0.04,0.19,2.92,0,0
-1.06,0.82,-0.81,-0.06,-0.04,1.33,0,0
4.51,0.35,4.12,-0.01,0.56,12.84,1,14
0.37,0.84,0.38,0.0,0.08,1.17,0,0
0.1,0.77,-0.26,-0.04,-0.01,4.45,0,0
3.24,0.5,3.38,0.04,0.79,9.51,1,13
5.86,0.51,6.15,0.1,0.82,13.57,1,17
4.98,0.71,5.18,0.02,0.74,21.23,1,8
5.78,0.29,6.28,0.15,0.91,21.28,1,21
4.72,0.26,5.07,0.07,0.71,15.72,1,9
5.7,-0.13,5.76,0.14,1.03,14.74,1,20
1.78,1.04,1.15,-0.14,-0.2,11.76,0,0
0.68,0.98,0.49,-0.07,0.11,-2.67,0,0
5.69,0.44,5.48,0.04,0.93,17.46,1,16
